time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.09762540643340992,0.3061479378100797,3.596935591079763,0.11894196457286998,6.251418214584312,0.0,0.2026401235639566,0.7248358755537831,3.7569606635829706,0.1609726216009534,-0.06366977171477331,0.0,450.31565648641583,449.5222954359728,450.1343641089889,450.105182635789
1.8600000000000012,0.11045299453754572,0.35211664453057606,3.8251518740889483,0.12857859230546875,6.247517169499734,0.0,0.22532667535519219,0.8083792771854227,3.8497616453598886,0.15987712039455085,-0.06785749560053786,0.0,450.2205471771539,449.8785119175936,450.1894850249624,450.1249911997185
1.9200000000000013,0.12472037980332866,0.4032841981378792,4.05883778271446,0.13812546807343384,6.243500042508664,0.0,0.25064897285271315,0.8981126525169253,3.9392667473694827,0.15754633579044863,-0.06520105530728872,0.0,449.912878149274,450.12462910820267,450.29709677270654,450.13217065114236
1.9800000000000013,0.14058614037568418,0.46001843119047736,4.29779723291392,0.14751970512184087,6.2396760274046414,0.0,0.2785847510270214,0.9939102502977013,4.025534122736465,0.15454680911254645,-0.06095054682527945,0.0,449.8591645710431,450.2003261696232,450.43255220965443,450.2127524338594
2.0400000000000014,0.15820240254356077,0.5226783963248489,4.541836899400959,0.15674320465047842,6.236027170266688,0.0,0.30897441722572144,1.0956089834162706,4.108596250431457,0.15203074570477754,-0.06054326744314571,0.0,450.1571400037841,450.1875191149914,450.4585609221779,450.27700151358283
2.1000000000000014,0.17771296579450266,0.5916125365108402,4.790760529923308,0.16590248610704883,6.232398834171711,0.0,0.3417227872078515,1.2030276724375117,4.1883208836897445,0.15387275022406066,-0.060330709638426176,0.0,450.3701582217371,450.38481076877196,450.23074306696225,450.401396510539
2.1600000000000015,0.1992569608331961,0.6671569276872489,5.044337939578097,0.1752330247384437,6.228774378062663,0.0,0.3767511600483342,1.3159526535222843,4.263709594051236,0.15859178706930338,-0.06056176279587184,0.0,450.2244685911739,450.20323713193227,449.8615028192357,450.26600559837885
2.2200000000000015,0.22297210086644614,0.7496486848478343,5.302336503080222,0.1848440455909257,6.225154086798252,0.0,0.4140915306925338,1.4346221693914802,4.335672786987524,0.16318738450648324,-0.059894940545319755,0.0,450.3956494392491,450.44705660683013,449.8782368523353,450.27422762376295
2.2800000000000016,0.2489964857845803,0.839436241019683,5.564550197007552,0.1946630235223381,6.221476893210404,0.0,0.4537233541814192,1.5591565549148865,4.404193648356236,0.16455724291302945,-0.06422471669433935,0.0,450.8641957777823,450.51157147738274,450.0365407498675,450.17257223586705
2.3400000000000016,0.277467414465616,0.9368668795032746,5.83074081901657,0.2045579255511143,6.217521710393093,0.0,0.49566573536368436,1.6893844980374546,4.468222036969191,0.16562022387162365,-0.06954372041245054,0.0,450.87201651913136,450.43886230655625,449.7936441486803,449.9053244982976
2.4000000000000017,0.3085303623467754,1.0422866640849509,6.100665443304642,0.21451477111877093,6.213397928766522,0.0,0.5401444147474508,1.825452548883561,4.528641128919292,0.16659304528406826,-0.06715020911920389,0.0,450.667917776147,450.8578647553077,450.02885937599683,450.13352862014335
