Local time,Open,High,Low,Close,Volume
16.04.2016 23:00:00.000 GMT+0200,1.44582,1.44582,1.44582,1.44582,0
17.04.2016 23:00:00.000 GMT+0200,1.46279,1.46796,1.44558,1.44599,190067.0993
18.04.2016 23:00:00.000 GMT+0200,1.44599,1.44814,1.43683,1.43891,185867.7308
19.04.2016 23:00:00.000 GMT+0200,1.43893,1.44597,1.42622,1.42946,178637.5294
20.04.2016 23:00:00.000 GMT+0200,1.42946,1.44303,1.42608,1.43735,187833.8485
21.04.2016 23:00:00.000 GMT+0200,1.43718,1.43844,1.41982,1.42122,185472.17100000003
22.04.2016 23:00:00.000 GMT+0200,1.42122,1.42122,1.42122,1.42122,0
23.04.2016 23:00:00.000 GMT+0200,1.42122,1.42122,1.42122,1.42122,0
24.04.2016 23:00:00.000 GMT+0200,1.41986,1.43079,1.41961,1.42815,171044.79110000003
25.04.2016 23:00:00.000 GMT+0200,1.42804,1.43327,1.42263,1.42346,170957.9306
26.04.2016 23:00:00.000 GMT+0200,1.42338,1.43326,1.42213,1.42624,182528.9299
27.04.2016 23:00:00.000 GMT+0200,1.42624,1.43082,1.41809,1.42483,210174.5613
28.04.2016 23:00:00.000 GMT+0200,1.42486,1.43997,1.42294,1.43697,201688.24010000002
29.04.2016 23:00:00.000 GMT+0200,1.43697,1.43697,1.43697,1.43697,0
30.04.2016 23:00:00.000 GMT+0200,1.43697,1.43697,1.43697,1.43697,0
01.05.2016 23:00:00.000 GMT+0200,1.43867,1.44645,1.43628,1.44476,157066.30000000002
02.05.2016 23:00:00.000 GMT+0200,1.44476,1.46549,1.44203,1.46268,199886.9101
03.05.2016 23:00:00.000 GMT+0200,1.46270,1.48191,1.45981,1.47795,195039.83939999997
04.05.2016 23:00:00.000 GMT+0200,1.47796,1.47856,1.46199,1.46584,178163.5305
05.05.2016 23:00:00.000 GMT+0200,1.46580,1.47914,1.46523,1.47191,176306.1305
06.05.2016 23:00:00.000 GMT+0200,1.47191,1.47191,1.47191,1.47191,0
07.05.2016 23:00:00.000 GMT+0200,1.47191,1.47191,1.47191,1.47191,0
08.05.2016 23:00:00.000 GMT+0200,1.47552,1.48246,1.46966,1.47538,164452.8204
09.05.2016 23:00:00.000 GMT+0200,1.47526,1.47789,1.46769,1.46789,159706.48160000003
10.05.2016 23:00:00.000 GMT+0200,1.46789,1.47646,1.46639,1.46838,158554.8388
11.05.2016 23:00:00.000 GMT+0200,1.46834,1.46971,1.45643,1.46126,166784.0494
12.05.2016 23:00:00.000 GMT+0200,1.46129,1.46413,1.45702,1.46246,168991.5695
13.05.2016 23:00:00.000 GMT+0200,1.46246,1.46246,1.46246,1.46246,0
14.05.2016 23:00:00.000 GMT+0200,1.46246,1.46246,1.46246,1.46246,0
15.05.2016 23:00:00.000 GMT+0200,1.46358,1.46660,1.45894,1.45954,130649.9601
16.05.2016 23:00:00.000 GMT+0200,1.45954,1.46930,1.45413,1.46030,150334.0795
17.05.2016 23:00:00.000 GMT+0200,1.46027,1.46513,1.45418,1.46191,175783.62860000003
18.05.2016 23:00:00.000 GMT+0200,1.46190,1.47350,1.46019,1.46679,187508.1112
19.05.2016 23:00:00.000 GMT+0200,1.46675,1.47564,1.46462,1.47173,137780.89030000003
20.05.2016 23:00:00.000 GMT+0200,1.47173,1.47173,1.47173,1.47173,0
21.05.2016 23:00:00.000 GMT+0200,1.47173,1.47173,1.47173,1.47173,0
22.05.2016 23:00:00.000 GMT+0200,1.46950,1.47552,1.46874,1.47453,135399.8704
23.05.2016 23:00:00.000 GMT+0200,1.47462,1.47798,1.46016,1.46185,156267.03109999996
24.05.2016 23:00:00.000 GMT+0200,1.46183,1.46398,1.45139,1.45215,152671.95049999998
25.05.2016 23:00:00.000 GMT+0200,1.45211,1.45535,1.44342,1.45265,145992.1404
26.05.2016 23:00:00.000 GMT+0200,1.45269,1.45824,1.44673,1.44686,137312.1001
27.05.2016 23:00:00.000 GMT+0200,1.44686,1.44686,1.44686,1.44686,0
28.05.2016 23:00:00.000 GMT+0200,1.44686,1.44686,1.44686,1.44686,0
29.05.2016 23:00:00.000 GMT+0200,1.44760,1.45686,1.44729,1.45306,96401.77970000001
30.05.2016 23:00:00.000 GMT+0200,1.45305,1.46280,1.44986,1.45728,149350.3197
31.05.2016 23:00:00.000 GMT+0200,1.45727,1.46571,1.45135,1.46302,157775.98010000002
01.06.2016 23:00:00.000 GMT+0200,1.46301,1.47061,1.45839,1.46031,149377.36999999997
02.06.2016 23:00:00.000 GMT+0200,1.46008,1.47222,1.45799,1.46986,155642.50209999998
03.06.2016 23:00:00.000 GMT+0200,1.46986,1.46986,1.46986,1.46986,0
04.06.2016 23:00:00.000 GMT+0200,1.46986,1.46986,1.46986,1.46986,0
05.06.2016 23:00:00.000 GMT+0200,1.46874,1.47263,1.45477,1.45507,152145.53029999998
06.06.2016 23:00:00.000 GMT+0200,1.45498,1.45773,1.44606,1.44625,133433.2397
07.06.2016 23:00:00.000 GMT+0200,1.44618,1.45094,1.44071,1.44591,134761.7709
08.06.2016 23:00:00.000 GMT+0200,1.44591,1.44826,1.43834,1.43943,143459.7593
09.06.2016 23:00:00.000 GMT+0200,1.43917,1.44220,1.43187,1.43772,139093.14050000004
10.06.2016 23:00:00.000 GMT+0200,1.43772,1.43772,1.43772,1.43772,0
11.06.2016 23:00:00.000 GMT+0200,1.43772,1.43772,1.43772,1.43772,0
12.06.2016 23:00:00.000 GMT+0200,1.43869,1.44998,1.43585,1.44928,145035.33999999997
13.06.2016 23:00:00.000 GMT+0200,1.44926,1.44936,1.43679,1.44216,142597.2805
14.06.2016 23:00:00.000 GMT+0200,1.44208,1.45582,1.43947,1.45370,144748.73050000003
15.06.2016 23:00:00.000 GMT+0200,1.45371,1.46382,1.44998,1.45517,182072.62860000003
16.06.2016 23:00:00.000 GMT+0200,1.45519,1.45604,1.44611,1.45342,149455.4705
17.06.2016 23:00:00.000 GMT+0200,1.45342,1.45342,1.45342,1.45342,0
18.06.2016 23:00:00.000 GMT+0200,1.45342,1.45342,1.45342,1.45342,0
19.06.2016 23:00:00.000 GMT+0200,1.45528,1.46064,1.44658,1.44814,159016.2799
20.06.2016 23:00:00.000 GMT+0200,1.44816,1.45164,1.43972,1.44084,145699.28939999998
21.06.2016 23:00:00.000 GMT+0200,1.44084,1.45223,1.43825,1.45050,142364.0701
22.06.2016 23:00:00.000 GMT+0200,1.45035,1.45709,1.44558,1.45169,183399.4686
23.06.2016 23:00:00.000 GMT+0200,1.45490,1.45790,1.42474,1.44342,298214.75989999995
24.06.2016 23:00:00.000 GMT+0200,1.44342,1.44342,1.44342,1.44342,0
25.06.2016 23:00:00.000 GMT+0200,1.44342,1.44342,1.44342,1.44342,0
26.06.2016 23:00:00.000 GMT+0200,1.43552,1.44510,1.42952,1.44077,225281.52039999995
27.06.2016 23:00:00.000 GMT+0200,1.44073,1.44842,1.43470,1.44087,178289.3396
28.06.2016 23:00:00.000 GMT+0200,1.44081,1.44707,1.43669,1.43862,167725.32980000004
29.06.2016 23:00:00.000 GMT+0200,1.43864,1.44442,1.43247,1.43527,188750.24099999998
30.06.2016 23:00:00.000 GMT+0200,1.43508,1.44179,1.43305,1.43724,149223.75999999995
01.07.2016 23:00:00.000 GMT+0200,1.43724,1.43724,1.43724,1.43724,0
02.07.2016 23:00:00.000 GMT+0200,1.43724,1.43724,1.43724,1.43724,0
03.07.2016 23:00:00.000 GMT+0200,1.43632,1.43857,1.42917,1.43244,105967.9894
04.07.2016 23:00:00.000 GMT+0200,1.43250,1.44656,1.43138,1.43736,144221.43230000001
05.07.2016 23:00:00.000 GMT+0200,1.43738,1.44552,1.43406,1.43855,190855.89099999997
06.07.2016 23:00:00.000 GMT+0200,1.43855,1.43973,1.42866,1.43814,165400.74920000002
07.07.2016 23:00:00.000 GMT+0200,1.43802,1.44677,1.43395,1.44120,161484.7298
08.07.2016 23:00:00.000 GMT+0200,1.44120,1.44120,1.44120,1.44120,0
09.07.2016 23:00:00.000 GMT+0200,1.44120,1.44120,1.44120,1.44120,0
10.07.2016 23:00:00.000 GMT+0200,1.44076,1.45359,1.43932,1.45014,161731.70970000006
11.07.2016 23:00:00.000 GMT+0200,1.45014,1.45283,1.43870,1.44229,173903.5783
12.07.2016 23:00:00.000 GMT+0200,1.44238,1.45035,1.43658,1.43897,172812.9508
13.07.2016 23:00:00.000 GMT+0200,1.43898,1.44425,1.42965,1.43282,184827.88169999997
14.07.2016 23:00:00.000 GMT+0200,1.43277,1.43821,1.42795,1.43028,172279.2107
15.07.2016 23:00:00.000 GMT+0200,1.43028,1.43028,1.43028,1.43028,0
16.07.2016 23:00:00.000 GMT+0200,1.43028,1.43028,1.43028,1.43028,0
17.07.2016 23:00:00.000 GMT+0200,1.42895,1.44084,1.42869,1.43357,146784.0086
18.07.2016 23:00:00.000 GMT+0200,1.43346,1.44097,1.43267,1.43474,147805.0893
19.07.2016 23:00:00.000 GMT+0200,1.43465,1.44104,1.43301,1.43795,267158.5392
20.07.2016 23:00:00.000 GMT+0200,1.43784,1.44368,1.43227,1.44284,392749.5816
21.07.2016 23:00:00.000 GMT+0200,1.44261,1.45061,1.43808,1.44072,382053.5818
22.07.2016 23:00:00.000 GMT+0200,1.44072,1.44072,1.44072,1.44072,0
23.07.2016 23:00:00.000 GMT+0200,1.44072,1.44072,1.44072,1.44072,0
24.07.2016 23:00:00.000 GMT+0200,1.43991,1.45397,1.43914,1.45281,345722.19279999996
25.07.2016 23:00:00.000 GMT+0200,1.45275,1.45671,1.44720,1.44871,386902.8232
26.07.2016 23:00:00.000 GMT+0200,1.44867,1.45905,1.44586,1.45831,407374.7109000001
27.07.2016 23:00:00.000 GMT+0200,1.45813,1.46280,1.45279,1.45706,368684.5109
28.07.2016 23:00:00.000 GMT+0200,1.45706,1.46682,1.45487,1.45675,412543.12559999997
29.07.2016 23:00:00.000 GMT+0200,1.45675,1.45675,1.45675,1.45675,0
30.07.2016 23:00:00.000 GMT+0200,1.45675,1.45675,1.45675,1.45675,0
31.07.2016 23:00:00.000 GMT+0200,1.45530,1.46521,1.45447,1.46446,291607.2995000001
01.08.2016 23:00:00.000 GMT+0200,1.46446,1.47222,1.45842,1.47117,402036.94249999995
02.08.2016 23:00:00.000 GMT+0200,1.47106,1.47328,1.45658,1.45667,352709.63190000004
03.08.2016 23:00:00.000 GMT+0200,1.45659,1.45787,1.44744,1.44857,349273.9068
04.08.2016 23:00:00.000 GMT+0200,1.44842,1.46265,1.44842,1.46006,307328.1506
05.08.2016 23:00:00.000 GMT+0200,1.46006,1.46006,1.46006,1.46006,0
06.08.2016 23:00:00.000 GMT+0200,1.46006,1.46006,1.46006,1.46006,0
07.08.2016 23:00:00.000 GMT+0200,1.45964,1.46248,1.45485,1.45821,259185.32239999998
08.08.2016 23:00:00.000 GMT+0200,1.45820,1.46147,1.45627,1.45819,271281.4004
09.08.2016 23:00:00.000 GMT+0200,1.45818,1.46089,1.45332,1.45913,293994.3287
10.08.2016 23:00:00.000 GMT+0200,1.45913,1.46120,1.44315,1.44712,282016.1211
11.08.2016 23:00:00.000 GMT+0200,1.44712,1.45226,1.44423,1.44576,261133.10919999998
12.08.2016 23:00:00.000 GMT+0200,1.44576,1.44576,1.44576,1.44576,0
13.08.2016 23:00:00.000 GMT+0200,1.44576,1.44576,1.44576,1.44576,0
14.08.2016 23:00:00.000 GMT+0200,1.44606,1.44792,1.44280,1.44521,223152.2292
15.08.2016 23:00:00.000 GMT+0200,1.44521,1.45234,1.44457,1.45059,284352.84990000003
16.08.2016 23:00:00.000 GMT+0200,1.45059,1.45478,1.44903,1.44968,310145.3679
17.08.2016 23:00:00.000 GMT+0200,1.44954,1.45326,1.44627,1.45095,310079.42120000004
18.08.2016 23:00:00.000 GMT+0200,1.45095,1.45912,1.44946,1.45602,302310.57029999996
19.08.2016 23:00:00.000 GMT+0200,1.45602,1.45602,1.45602,1.45602,0
20.08.2016 23:00:00.000 GMT+0200,1.45602,1.45602,1.45602,1.45602,0
21.08.2016 23:00:00.000 GMT+0200,1.45808,1.46724,1.45598,1.46544,347509.88690000004
22.08.2016 23:00:00.000 GMT+0200,1.46540,1.46583,1.45580,1.45976,328837.9481
23.08.2016 23:00:00.000 GMT+0200,1.45976,1.46225,1.45282,1.45594,346049.07019999996
24.08.2016 23:00:00.000 GMT+0200,1.45596,1.46081,1.45485,1.45776,286904.9885999999
25.08.2016 23:00:00.000 GMT+0200,1.45772,1.45877,1.45010,1.45499,355398.3776
26.08.2016 23:00:00.000 GMT+0200,1.45499,1.45499,1.45499,1.45499,0
27.08.2016 23:00:00.000 GMT+0200,1.45499,1.45499,1.45499,1.45499,0
28.08.2016 23:00:00.000 GMT+0200,1.45167,1.45777,1.45167,1.45564,329981.84680000006
29.08.2016 23:00:00.000 GMT+0200,1.45564,1.45984,1.45458,1.45943,361596.8515
30.08.2016 23:00:00.000 GMT+0200,1.45943,1.46543,1.45734,1.46208,404914.2369
31.08.2016 23:00:00.000 GMT+0200,1.46208,1.46832,1.45992,1.46687,413637.70819999994
01.09.2016 23:00:00.000 GMT+0200,1.46685,1.46828,1.44799,1.44802,415246.20320000005
02.09.2016 23:00:00.000 GMT+0200,1.44802,1.44802,1.44802,1.44802,0
03.09.2016 23:00:00.000 GMT+0200,1.44802,1.44802,1.44802,1.44802,0
04.09.2016 23:00:00.000 GMT+0200,1.44845,1.45007,1.43952,1.44091,260379.76859999998
05.09.2016 23:00:00.000 GMT+0200,1.44078,1.44581,1.43800,1.44548,373595.85970000003
06.09.2016 23:00:00.000 GMT+0200,1.44549,1.45199,1.44210,1.44799,381194.5332
07.09.2016 23:00:00.000 GMT+0200,1.44799,1.46102,1.44704,1.45647,428389.7773
08.09.2016 23:00:00.000 GMT+0200,1.45647,1.46575,1.45548,1.46544,387869.7883
09.09.2016 23:00:00.000 GMT+0200,1.46544,1.46544,1.46544,1.46544,0
10.09.2016 23:00:00.000 GMT+0200,1.46544,1.46544,1.46544,1.46544,0
11.09.2016 23:00:00.000 GMT+0200,1.46600,1.47447,1.46333,1.46496,472695.94940000004
12.09.2016 23:00:00.000 GMT+0200,1.46497,1.48172,1.46431,1.47811,455307.47050000005
13.09.2016 23:00:00.000 GMT+0200,1.47805,1.48703,1.47454,1.48418,416688.2691
14.09.2016 23:00:00.000 GMT+0200,1.48396,1.48720,1.47653,1.47946,440889.15109999996
15.09.2016 23:00:00.000 GMT+0200,1.47932,1.48388,1.47245,1.47321,396008.71949999995
16.09.2016 23:00:00.000 GMT+0200,1.47321,1.47321,1.47321,1.47321,0
17.09.2016 23:00:00.000 GMT+0200,1.47321,1.47321,1.47321,1.47321,0
18.09.2016 23:00:00.000 GMT+0200,1.47389,1.47660,1.46513,1.47510,371434.51440000004
19.09.2016 23:00:00.000 GMT+0200,1.47507,1.48042,1.47031,1.47047,405496.99820000003
20.09.2016 23:00:00.000 GMT+0200,1.47047,1.47511,1.46471,1.46540,538977.1823999999
21.09.2016 23:00:00.000 GMT+0200,1.46541,1.46645,1.46121,1.46157,471236.9495
22.09.2016 23:00:00.000 GMT+0200,1.46157,1.48081,1.46137,1.47771,467813.7295
23.09.2016 23:00:00.000 GMT+0200,1.47771,1.47771,1.47771,1.47771,0
24.09.2016 23:00:00.000 GMT+0200,1.47771,1.47771,1.47771,1.47771,0
25.09.2016 23:00:00.000 GMT+0200,1.47746,1.49054,1.47669,1.48835,490787.739
26.09.2016 23:00:00.000 GMT+0200,1.48828,1.49241,1.47929,1.47970,514917.6898000001
27.09.2016 23:00:00.000 GMT+0200,1.47966,1.48609,1.46675,1.46709,525545.4407
28.09.2016 23:00:00.000 GMT+0200,1.46709,1.47716,1.46348,1.47474,554912.0368
29.09.2016 23:00:00.000 GMT+0200,1.47465,1.47793,1.46296,1.47467,526389.1941
30.09.2016 23:00:00.000 GMT+0200,1.47467,1.47467,1.47467,1.47467,0
01.10.2016 23:00:00.000 GMT+0200,1.47467,1.47467,1.47467,1.47467,0
02.10.2016 23:00:00.000 GMT+0200,1.47192,1.47588,1.46846,1.47059,422034.67840000003
03.10.2016 23:00:00.000 GMT+0200,1.47063,1.48037,1.46632,1.47777,556561.2825
04.10.2016 23:00:00.000 GMT+0200,1.47762,1.48342,1.47441,1.47620,467334.6808000001
05.10.2016 23:00:00.000 GMT+0200,1.47620,1.48001,1.47203,1.47363,429490.2638
06.10.2016 23:00:00.000 GMT+0200,1.47363,1.48927,1.46911,1.48890,517218.61420000007
07.10.2016 23:00:00.000 GMT+0200,1.48890,1.48890,1.48890,1.48890,0
08.10.2016 23:00:00.000 GMT+0200,1.48890,1.48890,1.48890,1.48890,0
09.10.2016 23:00:00.000 GMT+0200,1.47998,1.48516,1.46508,1.46761,312807.441
10.10.2016 23:00:00.000 GMT+0200,1.46761,1.47073,1.46072,1.46606,448177.39950000006
11.10.2016 23:00:00.000 GMT+0200,1.46601,1.46603,1.45701,1.46111,447562.50169999996
12.10.2016 23:00:00.000 GMT+0200,1.46111,1.46636,1.45711,1.45819,442702.28829999996
13.10.2016 23:00:00.000 GMT+0200,1.45819,1.45913,1.44072,1.44126,396316.3139999999
14.10.2016 23:00:00.000 GMT+0200,1.44126,1.44126,1.44126,1.44126,0
15.10.2016 23:00:00.000 GMT+0200,1.44126,1.44126,1.44126,1.44126,0
16.10.2016 23:00:00.000 GMT+0200,1.44126,1.44798,1.43972,1.44398,365338.9912
17.10.2016 23:00:00.000 GMT+0200,1.44398,1.44479,1.43614,1.43923,348687.6713000001
18.10.2016 23:00:00.000 GMT+0200,1.43930,1.44210,1.42641,1.43896,340126.3014
19.10.2016 23:00:00.000 GMT+0200,1.43893,1.45741,1.43826,1.44573,356842.8702
20.10.2016 23:00:00.000 GMT+0200,1.44575,1.45182,1.43954,1.45093,356260.4134
21.10.2016 23:00:00.000 GMT+0200,1.45093,1.45093,1.45093,1.45093,0
22.10.2016 23:00:00.000 GMT+0200,1.45093,1.45093,1.45093,1.45093,0
23.10.2016 23:00:00.000 GMT+0200,1.44996,1.45785,1.44509,1.44574,212797.95829999997
24.10.2016 23:00:00.000 GMT+0200,1.44576,1.45440,1.44422,1.45348,157276.1112
25.10.2016 23:00:00.000 GMT+0200,1.45341,1.46238,1.45193,1.45941,156873.4512
26.10.2016 23:00:00.000 GMT+0200,1.45933,1.46338,1.45704,1.45842,161443.3897
27.10.2016 23:00:00.000 GMT+0200,1.45842,1.47503,1.45809,1.47129,162474.14009999996
28.10.2016 23:00:00.000 GMT+0200,1.47129,1.47129,1.47129,1.47129,0
29.10.2016 23:00:00.000 GMT+0200,1.47129,1.47129,1.47129,1.47129,0
30.10.2016 22:00:00.000 GMT+0100,1.47493,1.47531,1.46455,1.47225,150208.03029999998
31.10.2016 22:00:00.000 GMT+0100,1.47201,1.48205,1.46944,1.48013,179192.44819999998
01.11.2016 22:00:00.000 GMT+0100,1.48016,1.49099,1.47919,1.48612,195648.5512
02.11.2016 22:00:00.000 GMT+0100,1.48607,1.48945,1.48019,1.48757,193034.9909
03.11.2016 22:00:00.000 GMT+0100,1.48749,1.49603,1.48504,1.49294,176247.54119999998
04.11.2016 22:00:00.000 GMT+0100,1.49294,1.49294,1.49294,1.49294,0
05.11.2016 22:00:00.000 GMT+0100,1.49294,1.49294,1.49294,1.49294,0
06.11.2016 23:00:00.000 GMT+0100,1.47545,1.48699,1.47447,1.47531,173715.39130000005
07.11.2016 23:00:00.000 GMT+0100,1.47526,1.47874,1.46343,1.46490,168999.8001
08.11.2016 23:00:00.000 GMT+0100,1.46478,1.52800,1.45862,1.46421,364983.31969999993
09.11.2016 23:00:00.000 GMT+0100,1.46409,1.47043,1.46159,1.46706,256390.7385
10.11.2016 23:00:00.000 GMT+0100,1.46698,1.47553,1.46309,1.46917,253223.42900000003
11.11.2016 23:00:00.000 GMT+0100,1.46917,1.46917,1.46917,1.46917,0
12.11.2016 23:00:00.000 GMT+0100,1.46917,1.46917,1.46917,1.46917,0
13.11.2016 23:00:00.000 GMT+0100,1.46207,1.46563,1.45252,1.45524,256660.7626
14.11.2016 23:00:00.000 GMT+0100,1.45524,1.46190,1.44139,1.44165,220585.28969999996
15.11.2016 23:00:00.000 GMT+0100,1.44170,1.44495,1.43176,1.43742,204791.6104
16.11.2016 23:00:00.000 GMT+0100,1.43729,1.44094,1.43029,1.43655,197946.07999999996
17.11.2016 23:00:00.000 GMT+0100,1.43622,1.43873,1.42811,1.42982,221251.1087
18.11.2016 23:00:00.000 GMT+0100,1.42982,1.42982,1.42982,1.42982,0
19.11.2016 23:00:00.000 GMT+0100,1.42982,1.42982,1.42982,1.42982,0
20.11.2016 23:00:00.000 GMT+0100,1.42922,1.43345,1.42214,1.42585,214435.35020000002
21.11.2016 23:00:00.000 GMT+0100,1.42572,1.43070,1.42001,1.42804,196428.32129999998
22.11.2016 23:00:00.000 GMT+0100,1.42806,1.43053,1.41861,1.42316,180475.4707
23.11.2016 23:00:00.000 GMT+0100,1.42297,1.42930,1.42184,1.42292,154275.3488
24.11.2016 23:00:00.000 GMT+0100,1.42277,1.43455,1.42199,1.42988,194310.0198
25.11.2016 23:00:00.000 GMT+0100,1.42988,1.42988,1.42988,1.42988,0
26.11.2016 23:00:00.000 GMT+0100,1.42988,1.42988,1.42988,1.42988,0
27.11.2016 23:00:00.000 GMT+0100,1.43170,1.43923,1.41656,1.42343,214341.44939999995
28.11.2016 23:00:00.000 GMT+0100,1.42343,1.43131,1.42126,1.43025,201647.80910000004
29.11.2016 23:00:00.000 GMT+0100,1.43023,1.43170,1.41886,1.42263,233775.15910000002
30.11.2016 23:00:00.000 GMT+0100,1.42262,1.42695,1.41247,1.41960,216211.94800000003
01.12.2016 23:00:00.000 GMT+0100,1.41961,1.42304,1.41286,1.41728,187201.2507
02.12.2016 23:00:00.000 GMT+0100,1.41728,1.41728,1.41728,1.41728,0
03.12.2016 23:00:00.000 GMT+0100,1.41728,1.41728,1.41728,1.41728,0
04.12.2016 23:00:00.000 GMT+0100,1.41142,1.42968,1.40260,1.42828,235119.9604
05.12.2016 23:00:00.000 GMT+0100,1.42804,1.43048,1.42071,1.42287,173442.23099999997
06.12.2016 23:00:00.000 GMT+0100,1.42287,1.42866,1.42092,1.42277,159660.09079999998
07.12.2016 23:00:00.000 GMT+0100,1.42281,1.43554,1.39888,1.39992,194609.2501
08.12.2016 23:00:00.000 GMT+0100,1.39992,1.40225,1.38622,1.39100,164054.04119999998
09.12.2016 23:00:00.000 GMT+0100,1.39100,1.39100,1.39100,1.39100,0
10.12.2016 23:00:00.000 GMT+0100,1.39100,1.39100,1.39100,1.39100,0
11.12.2016 23:00:00.000 GMT+0100,1.38364,1.39858,1.38196,1.39624,182264.42849999998
12.12.2016 23:00:00.000 GMT+0100,1.39624,1.39866,1.39126,1.39513,176619.73099999997
13.12.2016 23:00:00.000 GMT+0100,1.39519,1.40292,1.39241,1.39903,207166.8683
14.12.2016 23:00:00.000 GMT+0100,1.39903,1.39932,1.38759,1.38857,258737.64059999998
15.12.2016 23:00:00.000 GMT+0100,1.38855,1.39806,1.38816,1.39295,197132.2218
16.12.2016 23:00:00.000 GMT+0100,1.39295,1.39295,1.39295,1.39295,0
17.12.2016 23:00:00.000 GMT+0100,1.39295,1.39295,1.39295,1.39295,0
18.12.2016 23:00:00.000 GMT+0100,1.39179,1.40079,1.39179,1.39460,166514.56919999997
19.12.2016 23:00:00.000 GMT+0100,1.39460,1.39626,1.38779,1.38850,161270.4492
20.12.2016 23:00:00.000 GMT+0100,1.38850,1.39978,1.38798,1.39800,143593.74089999998
21.12.2016 23:00:00.000 GMT+0100,1.39800,1.41676,1.39794,1.40690,150335.93010000006
22.12.2016 23:00:00.000 GMT+0100,1.40676,1.41653,1.40662,1.41482,110746.35949999999
23.12.2016 23:00:00.000 GMT+0100,1.41482,1.41482,1.41482,1.41482,0
24.12.2016 23:00:00.000 GMT+0100,1.41482,1.41482,1.41482,1.41482,0
25.12.2016 23:00:00.000 GMT+0100,1.41219,1.41552,1.40677,1.41156,94143.8788
26.12.2016 23:00:00.000 GMT+0100,1.41143,1.41999,1.41128,1.41962,98750.1994
27.12.2016 23:00:00.000 GMT+0100,1.41962,1.42190,1.40807,1.41156,138576.6586
28.12.2016 23:00:00.000 GMT+0100,1.41111,1.41780,1.41059,1.41588,166202.5122
29.12.2016 23:00:00.000 GMT+0100,1.41595,1.43621,1.41186,1.41272,192543.75039999996
30.12.2016 23:00:00.000 GMT+0100,1.41272,1.41272,1.41272,1.41272,0
31.12.2016 23:00:00.000 GMT+0100,1.41272,1.41272,1.41272,1.41272,0
01.01.2017 23:00:00.000 GMT+0100,1.41237,1.41453,1.40297,1.40432,101278.67990000002
02.01.2017 23:00:00.000 GMT+0100,1.40403,1.40790,1.38978,1.39713,174430.67119999995
03.01.2017 23:00:00.000 GMT+0100,1.39708,1.40038,1.38781,1.39483,205009.14
04.01.2017 23:00:00.000 GMT+0100,1.39476,1.40409,1.39415,1.40243,236086.7593
05.01.2017 23:00:00.000 GMT+0100,1.40243,1.40538,1.39157,1.39383,192692.0104
06.01.2017 23:00:00.000 GMT+0100,1.39383,1.39383,1.39383,1.39383,0
07.01.2017 23:00:00.000 GMT+0100,1.39383,1.39383,1.39383,1.39383,0
08.01.2017 23:00:00.000 GMT+0100,1.39441,1.39928,1.39308,1.39721,169805.2602
09.01.2017 23:00:00.000 GMT+0100,1.39722,1.40341,1.39413,1.39643,195324.211
10.01.2017 23:00:00.000 GMT+0100,1.39660,1.39893,1.38541,1.39451,238103.08909999998
11.01.2017 23:00:00.000 GMT+0100,1.39448,1.40188,1.38595,1.39484,225495.4419
12.01.2017 23:00:00.000 GMT+0100,1.39487,1.40115,1.39362,1.39527,206566.4908
13.01.2017 23:00:00.000 GMT+0100,1.39527,1.39527,1.39527,1.39527,0
14.01.2017 23:00:00.000 GMT+0100,1.39527,1.39527,1.39527,1.39527,0
15.01.2017 23:00:00.000 GMT+0100,1.39245,1.39837,1.39041,1.39650,158838.3591
16.01.2017 23:00:00.000 GMT+0100,1.39650,1.39930,1.39152,1.39718,231447.13000000003
17.01.2017 23:00:00.000 GMT+0100,1.39709,1.41417,1.39539,1.41035,224917.39020000002
18.01.2017 23:00:00.000 GMT+0100,1.41025,1.42049,1.40724,1.41991,233610.4978
19.01.2017 23:00:00.000 GMT+0100,1.41991,1.42723,1.41878,1.42415,234408.81960000002
20.01.2017 23:00:00.000 GMT+0100,1.42415,1.42415,1.42415,1.42415,0
21.01.2017 23:00:00.000 GMT+0100,1.42415,1.42415,1.42415,1.42415,0
22.01.2017 23:00:00.000 GMT+0100,1.42574,1.43071,1.42275,1.42462,219450.65830000004
23.01.2017 23:00:00.000 GMT+0100,1.42470,1.42861,1.40970,1.41197,204592.71900000004
24.01.2017 23:00:00.000 GMT+0100,1.41197,1.41286,1.40169,1.40451,203649.03059999997
25.01.2017 23:00:00.000 GMT+0100,1.40440,1.40760,1.39652,1.39804,197471.2205
26.01.2017 23:00:00.000 GMT+0100,1.39800,1.40704,1.39728,1.40673,182809.39989999996
27.01.2017 23:00:00.000 GMT+0100,1.40673,1.40673,1.40673,1.40673,0
28.01.2017 23:00:00.000 GMT+0100,1.40673,1.40673,1.40673,1.40673,0
29.01.2017 23:00:00.000 GMT+0100,1.40801,1.41007,1.39613,1.40272,188589.98020000002
30.01.2017 23:00:00.000 GMT+0100,1.40246,1.40969,1.39925,1.40690,239221.48870000002
31.01.2017 23:00:00.000 GMT+0100,1.40677,1.41303,1.40276,1.40510,224181.5491
01.02.2017 23:00:00.000 GMT+0100,1.40511,1.40894,1.40075,1.40138,210675.37969999996
02.02.2017 23:00:00.000 GMT+0100,1.40138,1.40573,1.39905,1.40463,206789.52879999997
